"","ServiceCode","ServiceURL","FullSiteCode","FullVariableCode","BeginDateTime","EndDateTime","SiteName","Latitude","Longitude","DataType","ValueType","SampleMedium","TimeUnits","TimeSupport"
"13426","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:268","CHMI-H:PRUTOK",2015-01-04,2015-08-10,"VD Slapy",49.8228569030762,14.4337682723999,"Average","Field Observation","Water","hour",1
"13532","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:280","CHMI-H:PRUTOK",2014-12-30,2015-08-10,"VD Lucina u Tachova",49.8062629699707,12.5818719863892,"Average","Field Observation","Water","hour",1
"13701","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:308","CHMI-H:PRUTOK",2014-12-31,2015-08-10,"KS Všechlapy",50.6087989807129,13.7820997238159,"Average","Field Observation","Water","hour",1
"13717","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:129","CHMI-H:PRUTOK",2005-02-22,2015-08-10,"Cenkov",49.7772216796875,14.0077781677246,"Average","Field Observation","Water","hour",1
"13730","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:108","CHMI-H:PRUTOK",2005-01-23,2015-08-10,"Melník",50.3527793884277,14.47194480896,"Average","Field Observation","Water","hour",1
"13888","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:109","CHMI-H:PRUTOK",2005-02-24,2015-08-10,"Cermná nad Orlicí",50.0783348083496,16.1372222900391,"Average","Field Observation","Water","hour",1
"13967","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:311","CHMI-H:PRUTOK",2015-01-01,2015-08-10,"KS Hacka",50.4602355957031,13.3752756118774,"Average","Field Observation","Water","hour",1
"14086","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:431","CHMI-H:PRUTOK",2006-07-26,2015-08-10,"LG Svahy - Trebel",49.8269462585449,12.8408336639404,"Average","Field Observation","Water","hour",1
"14117","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1294","CHMI-H:PRUTOK",2014-12-31,2015-08-10,"Jánský most",50.2222785949707,12.8826122283936,"Average","Field Observation","Water","hour",1
"14146","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:110","CHMI-H:PRUTOK",2005-02-25,2015-08-10,"Opava",49.9305572509766,17.8783321380615,"Average","Field Observation","Water","hour",1
"14312","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:432","CHMI-H:PRUTOK",2006-07-26,2015-08-10,"VD Ceské Údolí",49.7177772521973,13.3663892745972,"Average","Field Observation","Water","hour",1
"14361","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1102","CHMI-H:PRUTOK",2014-12-23,2015-08-10,"Vlcovice",49.5912895202637,18.192943572998,"Average","Field Observation","Water","hour",1
"14441","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:433","CHMI-H:PRUTOK",2006-07-28,2015-08-10,"Horovice",49.8413887023926,13.9049997329712,"Average","Field Observation","Water","hour",1
"14543","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:434","CHMI-H:PRUTOK",2006-08-02,2015-08-10,"Radíc",49.7158317565918,14.4169445037842,"Average","Field Observation","Water","hour",1
"14558","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:111","CHMI-H:PRUTOK",2005-02-22,2015-08-10,"Ostrava",49.8474998474121,18.2952785491943,"Average","Field Observation","Water","hour",1
"14661","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:435","CHMI-H:PRUTOK",2006-07-28,2015-08-10,"Varvažov",49.439998626709,14.1297225952148,"Average","Field Observation","Water","hour",1
"14774","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:112","CHMI-H:PRUTOK",2005-02-21,2015-08-10,"Mitrov",50.2108345031738,16.0233325958252,"Average","Field Observation","Water","hour",1
"14813","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:114","CHMI-H:PRUTOK",2005-03-12,2015-08-10,"Jablonec nad Jizerou",50.6949996948242,15.4394445419312,"Average","Field Observation","Water","hour",1
"14857","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:437","CHMI-H:PRUTOK",2006-07-28,2015-08-10,"Podedvorský Mlýn",49.0355567932129,13.9538888931274,"Average","Field Observation","Water","hour",1
"14934","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:438","CHMI-H:PRUTOK",2006-07-28,2015-08-10,"Blanický Mlýn",48.9558334350586,13.9399995803833,"Average","Field Observation","Water","hour",1
"15073","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:117","CHMI-H:PRUTOK",2005-06-13,2015-08-10,"Mezimestí",50.6263885498047,16.2305564880371,"Average","Field Observation","Water","hour",1
"15105","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:439","CHMI-H:PRUTOK",2006-07-28,2015-08-10,"Rejštejn",49.1405563354492,13.5113887786865,"Average","Field Observation","Water","hour",1
"15211","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:440","CHMI-H:PRUTOK",2006-07-28,2015-08-10,"Stodulky",49.1177787780762,13.426944732666,"Average","Field Observation","Water","hour",1
"15318","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:118","CHMI-H:PRUTOK",2005-02-24,2015-08-10,"Týnište nad Orlicí",50.1488876342773,16.0699996948242,"Average","Field Observation","Water","hour",1
"15359","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:441","CHMI-H:PRUTOK",2006-07-28,2015-08-10,"Pašínovice",48.8780555725098,14.5266666412354,"Average","Field Observation","Water","hour",1
"15423","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:122","CHMI-H:PRUTOK",2005-03-04,2015-08-10,"Sány",50.1277770996094,15.243332862854,"Average","Field Observation","Water","hour",1
"15533","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:442","CHMI-H:PRUTOK",2006-10-25,2015-08-10,"Brezí",48.9180564880371,14.4319448471069,"Average","Field Observation","Water","hour",1
"15626","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:124","CHMI-H:PRUTOK",2005-03-01,2015-08-10,"Krnov",50.0888900756836,17.710277557373,"Average","Field Observation","Water","hour",1
"15654","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:443","CHMI-H:PRUTOK",2006-07-27,2015-08-10,"Ceský Krumlov",48.8136100769043,14.3155555725098,"Average","Field Observation","Water","hour",1
"15780","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:444","CHMI-H:PRUTOK",2006-07-28,2015-08-10,"Záton",48.727222442627,14.3383331298828,"Average","Field Observation","Water","hour",1
"15857","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:445","CHMI-H:PRUTOK",2006-07-28,2015-08-10,"Cerný Kríž",48.8608322143555,13.8572225570679,"Average","Field Observation","Water","hour",1
"15934","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:446","CHMI-H:PRUTOK",2006-07-28,2015-08-10,"Hamr",49.1580543518066,14.7613887786865,"Average","Field Observation","Water","hour",1
"15963","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:447","CHMI-H:PRUTOK",2006-07-28,2015-08-10,"Rodvínov",49.1719436645508,15.0574998855591,"Average","Field Observation","Water","hour",1
"16008","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1295","CHMI-H:PRUTOK",2014-12-31,2015-08-10,"Chomutov",50.4711532592773,13.3926858901978,"Average","Field Observation","Water","hour",1
"16087","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:449","CHMI-H:PRUTOK",2006-07-28,2008-08-21,"Libež",49.758861541748,14.9147243499756,"Average","Field Observation","Water","hour",1
"16176","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:450","CHMI-H:PRUTOK",2006-07-28,2015-08-10,"Mírovka",49.5816650390625,15.6194448471069,"Average","Field Observation","Water","hour",1
"16205","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:451","CHMI-H:PRUTOK",2006-07-28,2015-08-10,"Soutice",49.7319450378418,15.0569448471069,"Average","Field Observation","Water","hour",1
"16330","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:132","CHMI-H:PRUTOK",2005-01-23,2015-08-10,"Bílý Potok",50.8766670227051,15.2122220993042,"Average","Field Observation","Water","hour",1
"16345","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:452","CHMI-H:PRUTOK",2006-07-28,2015-08-10,"Lounovice pod Blaníkem",49.6208343505859,14.8413887023926,"Average","Field Observation","Water","hour",1
"16427","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:457","CHMI-H:PRUTOK",2006-07-27,2015-07-07,"Liblín",49.9166679382324,13.5438890457153,"Average","Field Observation","Water","hour",1
"16480","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:460","CHMI-H:PRUTOK",2006-07-27,2015-08-10,"Svetlá nad Sázavou",49.6669425964355,15.4069442749023,"Average","Field Observation","Water","hour",1
"16493","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1301","CHMI-H:PRUTOK",2015-01-01,2015-08-10,"Zahrádky",50.6352691650391,14.5299367904663,"Average","Field Observation","Water","hour",1
"16503","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:455","CHMI-H:PRUTOK",2006-07-27,2015-08-10,"Ždírec",49.5538902282715,13.5769443511963,"Average","Field Observation","Water","hour",1
"16578","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:456","CHMI-H:PRUTOK",2006-07-27,2015-08-10,"Hrádek u R.",49.714168548584,13.6622219085693,"Average","Field Observation","Water","hour",1
"16587","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:133","CHMI-H:PRUTOK",2005-04-14,2015-08-10,"Chábory",50.2702789306641,16.1961116790771,"Average","Field Observation","Water","hour",1
"16757","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:137","CHMI-H:PRUTOK",2005-06-17,2015-08-10,"Úhretice",49.978889465332,15.8758335113525,"Average","Field Observation","Water","hour",1
"16892","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:152","CHMI-H:PRUTOK",2005-02-24,2015-08-10,"Prelouc",50.0452766418457,15.5747222900391,"Average","Field Observation","Water","hour",1
"16949","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:458","CHMI-H:PRUTOK",2006-07-27,2015-08-10,"LG Beroun",49.9566650390625,14.0672225952148,"Average","Field Observation","Water","hour",1
"16978","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:153","CHMI-H:PRUTOK",2005-06-17,2015-08-10,"Horní Maršov",50.6624984741211,15.817777633667,"Average","Field Observation","Water","hour",1
"17095","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:154","CHMI-H:PRUTOK",2005-03-07,2015-08-10,"Vernovice",49.9311103820801,18.4211101531982,"Average","Field Observation","Water","hour",1
"17308","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:155","CHMI-H:PRUTOK",2005-02-22,2015-08-10,"Nemošice",50.0169448852539,15.7927780151367,"Average","Field Observation","Water","hour",1
"17385","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:486","CHMI-H:PRUTOK",2006-08-04,2015-08-10,"Kraslice",50.3163871765137,12.5186109542847,"Average","Field Observation","Water","hour",1
"17449","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:487","CHMI-H:PRUTOK",2006-08-04,2015-08-10,"Citice",50.174446105957,12.6213884353638,"Average","Field Observation","Water","hour",1
"17663","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:176","CHMI-H:PRUTOK",2005-02-20,2015-08-10,"Nemcice",50.0952796936035,15.8094444274902,"Average","Field Observation","Water","hour",1
"17680","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:498","CHMI-H:PRUTOK",2006-08-04,2015-08-10,"Varnsdorf",50.9138870239258,14.6225004196167,"Average","Field Observation","Water","hour",1
"17757","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:805","CHMI-H:PRUTOK",2011-01-09,2015-08-10,"Tucapy",49.2894439697266,14.8069448471069,"Average","Field Observation","Water","hour",1
"17830","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:500","CHMI-H:PRUTOK",2006-11-16,2015-08-10,"Ceská Lípa",50.6911125183105,14.5424995422363,"Average","Field Observation","Water","hour",1
"17967","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:179","CHMI-H:PRUTOK",2005-03-18,2015-08-10,"Žleby",49.889720916748,15.4786109924316,"Average","Field Observation","Water","hour",1
"18038","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:561","CHMI-H:PRUTOK",2007-05-21,2015-08-10,"Kaplice",48.739444732666,14.4977779388428,"Average","Field Observation","Water","hour",1
"18104","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:563","CHMI-H:PRUTOK",2007-05-21,2015-08-10,"Rataje",49.3502769470215,14.4519443511963,"Average","Field Observation","Water","hour",1
"18133","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:180","CHMI-H:PRUTOK",2005-02-24,2015-08-10,"Brandýs nad Labem",50.1897239685059,14.6613893508911,"Average","Field Observation","Water","hour",1
"18295","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:568","CHMI-H:PRUTOK",2007-06-21,2015-08-10,"Josefodol",49.6833343505859,15.4213886260986,"Average","Field Observation","Water","hour",1
"18372","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:593","CHMI-H:PRUTOK",2007-06-22,2015-08-10,"Žákava",49.6311111450195,13.5322217941284,"Average","Field Observation","Water","hour",1
"18401","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:684","CHMI-H:PRUTOK",2007-11-04,2015-08-10,"Hracholusky u Prachatic",49.0566673278809,14.0802783966064,"Average","Field Observation","Water","hour",1
"18482","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:685","CHMI-H:PRUTOK",2007-11-04,2013-11-28,"Brloh",48.9191665649414,14.2252779006958,"Average","Field Observation","Water","hour",1
"18559","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:686","CHMI-H:PRUTOK",2007-11-04,2015-08-10,"Chvalšiny",48.8491668701172,14.2108335494995,"Average","Field Observation","Water","hour",1
"18636","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:705","CHMI-H:PRUTOK",2007-12-13,2015-08-10,"Planá",49.8622207641602,12.7183332443237,"Average","Field Observation","Water","hour",1
"18713","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:706","CHMI-H:PRUTOK",2007-12-13,2015-08-10,"Stríbro",49.7550010681152,12.9994440078735,"Average","Field Observation","Water","hour",1
"18790","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:707","CHMI-H:PRUTOK",2007-12-13,2015-08-10,"Prádlo",49.5013885498047,13.5638885498047,"Average","Field Observation","Water","hour",1
"18861","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:708","CHMI-H:PRUTOK",2007-12-13,2015-08-10,"Cichorice",50.0969429016113,13.2713890075684,"Average","Field Observation","Water","hour",1
"18988","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:709","CHMI-H:PRUTOK",2007-12-13,2015-08-10,"Rakovník",50.0897216796875,13.7547225952148,"Average","Field Observation","Water","hour",1
"19065","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:751","CHMI-H:PRUTOK",2009-03-03,2015-08-10,"Hredle",49.9036102294922,13.9025001525879,"Average","Field Observation","Water","hour",1
"19094","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:713","CHMI-H:PRUTOK",2007-12-07,2015-08-10,"Ždár nad Sázavou",49.5608329772949,15.9341669082642,"Average","Field Observation","Water","hour",1
"19171","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:715","CHMI-H:PRUTOK",2008-01-14,2015-08-10,"Slovenice",49.7519454956055,14.8897218704224,"Average","Field Observation","Water","hour",1
"19248","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:716","CHMI-H:PRUTOK",2008-01-15,2015-08-10,"Velvary",50.2841682434082,14.2369441986084,"Average","Field Observation","Water","hour",1
"19361","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:754","CHMI-H:PRUTOK",2009-03-03,2015-08-10,"Sobetice",49.3694458007812,13.317777633667,"Average","Field Observation","Water","hour",1
"19438","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:757","CHMI-H:PRUTOK",2009-03-03,2015-08-10,"Blatná",49.4166679382324,13.8833332061768,"Average","Field Observation","Water","hour",1
"19515","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:759","CHMI-H:PRUTOK",2009-03-03,2015-08-10,"Novosedly",48.7966651916504,14.2547225952148,"Average","Field Observation","Water","hour",1
"19592","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1296","CHMI-H:PRUTOK",2014-12-31,2015-08-10,"Záluží",50.5753746032715,13.6015739440918,"Average","Field Observation","Water","hour",1
"19657","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:762","CHMI-H:PRUTOK",2009-03-03,2015-08-10,"Borovany",48.8863906860352,14.6480560302734,"Average","Field Observation","Water","hour",1
"19711","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1298","CHMI-H:PRUTOK",2014-12-31,2015-08-10,"Bílina",50.5538139343262,13.7731475830078,"Average","Field Observation","Water","hour",1
"19755","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:802","CHMI-H:PRUTOK",2011-01-08,2015-08-10,"Lodenice",49.9933319091797,14.1625003814697,"Average","Field Observation","Water","hour",1
"19762","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:130","CHMI-H:PRUTOK",2005-03-05,2015-08-10,"Vranany",50.3144454956055,14.3580560684204,"Average","Field Observation","Water","hour",1
"19790","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1297","CHMI-H:PRUTOK",2014-12-31,2015-08-10,"Ceský Jiretín",50.7073593139648,13.543137550354,"Average","Field Observation","Water","hour",1
"19866","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:767","CHMI-H:PRUTOK",2009-03-03,2010-10-14,"Ledec nad Sázavou",49.6932983398438,15.2843246459961,"Average","Field Observation","Water","hour",1
"20000","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:769","CHMI-H:PRUTOK",2009-03-03,2015-08-10,"Kácov",49.7852783203125,15.0275001525879,"Average","Field Observation","Water","hour",1
"20069","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1299","CHMI-H:PRUTOK",2014-12-31,2015-08-10,"Vilémov",50.3022422790527,13.3107604980469,"Average","Field Observation","Water","hour",1
"20248","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:803","CHMI-H:PRUTOK",2011-01-08,2015-08-10,"Praha - Radotín",49.9836120605469,14.3608331680298,"Average","Field Observation","Water","hour",1
"20376","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1300","CHMI-H:PRUTOK",2014-12-31,2015-08-10,"Kryry",50.1715393066406,13.4228572845459,"Average","Field Observation","Water","hour",1
"20497","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:811","CHMI-H:PRUTOK",2011-01-10,2015-08-10,"Pertoltice",50.6705551147461,14.7230558395386,"Average","Field Observation","Water","hour",1
"20612","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:819","CHMI-H:PRUTOK",2011-01-09,2015-08-10,"Sudslavice",49.0938873291016,13.7988891601562,"Average","Field Observation","Water","hour",1
"20704","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:823","CHMI-H:PRUTOK",2011-01-09,2015-08-10,"Kazdovna",48.9952774047852,14.8441667556763,"Average","Field Observation","Water","hour",1
"20749","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:826","CHMI-H:PRUTOK",2011-01-09,2015-08-10,"Stríbrné Hory",49.599723815918,15.7038888931274,"Average","Field Observation","Water","hour",1
"20756","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1302","CHMI-H:PRUTOK",2014-12-31,2015-08-10,"Brozany",50.4571418762207,14.1562690734863,"Average","Field Observation","Water","hour",1
"20833","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:821","CHMI-H:PRUTOK",2011-01-09,2015-08-10,"Oldriš",49.1511116027832,15.1075000762939,"Average","Field Observation","Water","hour",1
"20873","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:822","CHMI-H:PRUTOK",2011-01-09,2015-08-10,"Kosky - Hamr",48.9530563354492,14.9113893508911,"Average","Field Observation","Water","hour",1
"21035","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:825","CHMI-H:PRUTOK",2011-01-09,2015-08-10,"Frahelž",49.1216659545898,14.7399997711182,"Average","Field Observation","Water","hour",1
"21112","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:824","CHMI-H:PRUTOK",2011-01-10,2015-08-10,"Mláka",49.0675010681152,14.8744440078735,"Average","Field Observation","Water","hour",1
